Taxa_abr,Nstudy,Study,StudyYear,SuccStage,Mean.Age,Name,MeanHabitaSites,MeanRefForest,PreviousLandUse,Country,Site,Mean_Longitude,Mean_Latitude,Mean_Elevation,Mean_Rainfall,Zoogeographical_Realm_Holt_etal_2013,Zoogeographical_Region_Holt_etal_2013,Olson Biogeographic Realm,Continent_Island,Biome,Ai,Ak,RRR,List,Dissim,Si,Sk,RRS,BGroupOverall,BGroupBRealm,BGroupBiome,BGroupContIsla,Taxa,NStudyTaxa,FSpi,FSpk,RRFSp,Ini,Ink,RRIn,SDi,SDk,RRSD,Gri,Grk,RRGr,Pri,Prk,RRPr,Poi,Pok,RRPo,Sci,Sck,RRSc,Gzi,Gzk,RRGz,PatchPtoA5,PatchPtoA10,PatchPtoA25,PatchPtoA50,PatchPtoA75,PatchPtoA100,PatchArea5,PatchArea10,PatchArea25,PatchArea50,PatchArea75,PatchArea100,nPatches5,nPatches10,nPatches25,nPatches50,nPatches75,nPatches100,p.Forest5km,p.Forest10km,p.Forest25km,p.Forest50km,p.Forest75km,p.Forest100km
R,38,Glor_etal,2001,ES,3,38R_Glor_etal_2001_ES,Abandoned_pasture,Forest.Mogote_top,pasture,Dominican Republic,Los_Haitises_National_Park,-69.623114,19.018211,35,2000,PN_Panamanian,Pa_Panamanian,Neotropic,Island,Moist,4.95,7.29,-0.387115969,Y,0.23039216,0.76960784,0.862745097,-0.114238192,ReptilesES,PN_PanamanianReptilesES,MoistReptilesES,IslandReptilesES,Reptiles,6,1,2.5,-0.916290732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004981257,0.008124136,0.007561604,0.007458049,0.007422369,0.007419297,35001688.27,14870659.47,7141362.027,4152209.452,3795448.607,4646486.655,2,16,101,373,661,936,0.898774516,0.760813821,0.369649523,0.198353217,0.142767985,0.139209954
R,38,Glor_etal,2001,YSF,7.5,38R_Glor_etal_2001_YSF,Young-Conuco.Old_conuco,Forest.Mogote_top,abandoned_agriculture,Dominican Republic,Los_Haitises_National_Park,-69.623114,19.018211,35,2000,PN_Panamanian,Pa_Panamanian,Neotropic,Island,Moist,5.01,7.29,-0.375067631,Y,0.20406786,0.79593214,0.862745097,-0.080605348,ReptilesYSF,PN_PanamanianReptilesYSF,MoistReptilesYSF,IslandReptilesYSF,Reptiles,6,1,2.5,-0.916290732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004981257,0.008124136,0.007561604,0.007458049,0.007422369,0.007419297,35001688.27,14870659.47,7141362.027,4152209.452,3795448.607,4646486.655,2,16,101,373,661,936,0.898774516,0.760813821,0.369649523,0.198353217,0.142767985,0.139209954
R,38,Glor_etal,2001,OSF,80,38R_Glor_etal_2001_OSF,Abandoned_Cacao,Forest.Mogote_top,abandoned_agriculture,Dominican Republic,Los_Haitises_National_Park,-69.623114,19.018211,35,2000,PN_Panamanian,Pa_Panamanian,Neotropic,Island,Moist,7,7.29,-0.040593397,Y,0.203007515,0.796992485,0.862745097,-0.079274029,ReptilesOSF,PN_PanamanianReptilesOSF,MoistReptilesOSF,IslandReptilesOSF,Reptiles,6,1,2.5,-0.916290732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004981257,0.008124136,0.007561604,0.007458049,0.007422369,0.007419297,35001688.27,14870659.47,7141362.027,4152209.452,3795448.607,4646486.655,2,16,101,373,661,936,0.898774516,0.760813821,0.369649523,0.198353217,0.142767985,0.139209954
R,39,Pawar_etal,2004,YSF,4.25,39R_Pawar_etal_2004_YSF,jh1A.jh1B.jh5.jh10,matC.matB,slash_and_burn_agriculture,India,Ngengpui_Wildlife_Sanctuary,92.85,23.225,700,2800,OR_Oriental,Or_Oriental,Indo Malay,Continent,Moist,7.25,10.5,-0.370373788,Y,0.736302463,0.263697538,0.8888889,-1.215169501,ReptilesYSF,OR_OrientalReptilesYSF,MoistReptilesYSF,ContinentReptilesYSF,Reptiles,7,1.75,8.5,-1.580450376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000745583,0.004724135,0.007073875,0.007982755,0.007674562,0.007480634,76158206.3,148183796.8,237281026.5,499875964.9,109033428.7,55829498.01,1,2,8,15,142,452,0.967270896,0.952467869,0.971210379,0.959304249,0.880343429,0.807347862
R,39,Pawar_etal,2004,MSF,35,39R_Pawar_etal_2004_MSF,jh35,matC.matB,slash_and_burn_agriculture,India,Ngengpui_Wildlife_Sanctuary,92.85,23.225,700,2800,OR_Oriental,Or_Oriental,Indo Malay,Continent,Moist,11,10.5,0.046520016,Y,0.25541125,0.74458875,0.8888889,-0.177140203,ReptilesMSF,OR_OrientalReptilesMSF,MoistReptilesMSF,ContinentReptilesMSF,Reptiles,7,7,8.5,-0.194156014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000745583,0.004724135,0.007073875,0.007982755,0.007674562,0.007480634,76158206.3,148183796.8,237281026.5,499875964.9,109033428.7,55829498.01,1,2,8,15,142,452,0.967270896,0.952467869,0.971210379,0.959304249,0.880343429,0.807347862
R,40,Gillespie_etal,2005,YSF,NA,40R_Gillespie_etal_2005_YSF,Secondary_Forest,Minimally_disturbed_forest,pasture,Indonesia,Sulawesi_Tenggara,122.5,-5,500,2250,OR_Oriental,IM_Indo-Malay,Indo Malay,Island,Moist,24,38,-0.459532329,Y,0.4516129,0.5483871,1,-0.600773855,ReptilesYSF,OR_OrientalReptilesYSF,MoistReptilesYSF,IslandReptilesYSF,Reptiles,8,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006888575,0.006851235,0.006779395,0.007086002,0.007066156,0.00712762,1419382.397,1798700.106,4082446.942,5596317.502,8951961.956,11094839.07,9,29,103,291,497,648,0.162210095,0.166675766,0.215364931,0.208803302,0.253487566,0.230469712
R,41,Urbina_etal,2006,ES,0,41R_Urbina_etal_2006_ES,Pasture,Interior_Forest,pasture,Mexico,Los_Tuxtlas,-95.1,18.533333,1600,4964,PN_Panamanian,Pa_Panamanian,Neotropic,Continent,Moist,11,22,-0.693147181,Y,0.5757576,0.4242424,1,-0.857450289,ReptilesES,PN_PanamanianReptilesES,MoistReptilesES,ContinentReptilesES,Reptiles,9,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007230825,0.006488996,0.007009349,0.007343767,0.007556308,0.007486287,5579496.452,4821639.715,4380596.388,3207448.234,2023026.908,1493035.584,4,17,66,183,345,641,0.285543608,0.261844771,0.147738136,0.075127637,0.039725745,0.030842053
R,42,Barlow_etal_b,2007,YSF,17,42R_Barlow_etal_b_2007_YSF,secondary_Forest,Primary_Forest,plantation,Brazil,Jari_River,-52.5,-0.975,100,2115,NT_Neotropical,Am_Amazonian,Neotropic,Continent,Moist,15,25,-0.510825624,N,NA,NA,NA,NA,ReptilesYSF,NT_NeotropicalReptilesYSF,MoistReptilesYSF,ContinentReptilesYSF,Reptiles,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000771726,0.006558096,0.006638097,0.007287019,0.007216177,0.007452457,73074717.85,36384738.38,87862845.58,181185634.6,82294525.09,67914362.12,1,7,19,39,180,377,0.928594896,0.812438363,0.85526656,0.90556865,0.843948053,0.820753788
R,43,Gardner_etal,2007,YSF,17,43R_Gardner_etal_2007_YSF,Area55.56.75.86.91,Bituba.Quaruba.Pacanari.Castanhal.Estacao,plantation,Brazil,Jari_River,-52.5,-0.975,100,2115,NT_Neotropical,Am_Amazonian,Neotropic,Continent,Moist,8,13.6,-0.530628251,N,NA,NA,NA,NA,ReptilesYSF,NT_NeotropicalReptilesYSF,MoistReptilesYSF,ContinentReptilesYSF,Reptiles,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000771726,0.006558096,0.006638097,0.007287019,0.007216177,0.007452457,73074717.85,36384738.38,87862845.58,181185634.6,82294525.09,67914362.12,1,7,19,39,180,377,0.928594896,0.812438363,0.85526656,0.90556865,0.843948053,0.820753788
R,44,King_etal,2007,ES,0,44R_King_etal_2007_ES,Pasture,Primary_Forest,pasture,Nicaragua,Siuna,-85.833333,13.666667,385,NA,PN_Panamanian,Pa_Panamanian,Neotropic,Continent,Moist,5,6,-0.182321557,Y,1,0,1,NA,ReptilesES,PN_PanamanianReptilesES,MoistReptilesES,ContinentReptilesES,Reptiles,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007979056,0.007362141,0.007579674,0.007584487,0.007613599,NA,969750.9668,4992298.006,6185087.265,7322704.719,6919475.269,NA,9,83,373,830,1543,0,0.028449549,0.212880075,0.295563405,0.346114444,0.341961834
R,44,King_etal,2007,YSF,NA,44R_King_etal_2007_YSF,Secondary_Forest,Primary_Forest,slash_and_burn_agriculture,Nicaragua,Siuna,-85.833333,13.666667,385,NA,PN_Panamanian,Pa_Panamanian,Neotropic,Continent,Moist,10,6,0.510825624,Y,1,0,1,NA,ReptilesYSF,PN_PanamanianReptilesYSF,MoistReptilesYSF,ContinentReptilesYSF,Reptiles,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007979056,0.007362141,0.007579674,0.007584487,0.007613599,NA,969750.9668,4992298.006,6185087.265,7322704.719,6919475.269,NA,9,83,373,830,1543,0,0.028449549,0.212880075,0.295563405,0.346114444,0.341961834
R,45,Rios_&_Aide,2007,ES,0,45R_Rios_&_Aide_2007_ES,Deforested.Valley,Karst_hilltop.Karst_hillside,pasture,Puerto Rico,Sabana_seca,-66.2,18.45,100,1700,PN_Panamanian,Pa_Panamanian,Neotropic,Island,Moist,3,8.5,-1.041453875,Y,0.65151515,0.34848485,0.941176467,-0.993535896,ReptilesES,PN_PanamanianReptilesES,MoistReptilesES,IslandReptilesES,Reptiles,13,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007604029,0.007538264,0.007095471,0.007142572,0.007203254,0.007258949,507467.7789,727370.4831,6430804.449,9297770.596,8898982.588,8603209.533,6,12,47,169,294,389,0.038947204,0.02784672,0.154181532,0.201252186,0.148900913,0.107145131
R,45,Rios_&_Aide,2007,MSF,35,45R_Rios_&_Aide_2007_MSF,Old.Valley,Karst_hilltop.Karst_hillside,abandoned_agriculture,Puerto Rico,Sabana_seca,-66.2,18.45,100,1700,PN_Panamanian,Pa_Panamanian,Neotropic,Island,Moist,8,8.5,-0.060624622,Y,0.1507353,0.8492647,0.941176467,-0.102759737,ReptilesMSF,PN_PanamanianReptilesMSF,MoistReptilesMSF,IslandReptilesMSF,Reptiles,13,4,3,0.287682072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007604029,0.007538264,0.007095471,0.007142572,0.007203254,0.007258949,507467.7789,727370.4831,6430804.449,9297770.596,8898982.588,8603209.533,6,12,47,169,294,389,0.038947204,0.02784672,0.154181532,0.201252186,0.148900913,0.107145131
R,46,Calderon_etal,2008,YSF,5,46R_Calderon_etal_2008_YSF,"ASB<10.ASM,10",SBC.SMC,slash_and_burn_agriculture,Mexico,Reserva_de_la_Biosfera_Calakmul,-89.7083335,18.5,323,1200,PN_Panamanian,Pa_Panamanian,Neotropic,Continent,Moist,11,21,-0.646627165,Y,0.551960775,0.448039225,0.857142867,-0.648723826,ReptilesYSF,PN_PanamanianReptilesYSF,MoistReptilesYSF,ContinentReptilesYSF,Reptiles,14,2,6,-1.098612289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000622503,0.000297137,0.000129479,0.006491309,0.00697385,0.007715808,76707299.26,312308289.8,1948324815,1096746238,626232498.7,381355005.6,1,1,1,7,27,76,0.984077922,0.994361879,0.995738998,0.982799878,0.962245868,0.927831467
R,46,Calderon_etal,2008,MSF,15,46R_Calderon_etal_2008_MSF,ASB>10.ASM>10,SBC.SMC,slash_and_burn_agriculture,Mexico,Reserva_de_la_Biosfera_Calakmul,-89.7083335,18.5,323,1200,PN_Panamanian,Pa_Panamanian,Neotropic,Continent,Moist,13.5,21,-0.441832752,Y,0.565966375,0.434033625,0.857142867,-0.680482602,ReptilesMSF,PN_PanamanianReptilesMSF,MoistReptilesMSF,ContinentReptilesMSF,Reptiles,14,2.5,6,-0.875468737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000622503,0.000297137,0.000129479,0.006491309,0.00697385,0.007715808,76707299.26,312308289.8,1948324815,1096746238,626232498.7,381355005.6,1,1,1,7,27,76,0.984077922,0.994361879,0.995738998,0.982799878,0.962245868,0.927831467
R,47,Luja_etal,2008,ES,NA,47R_Luja_etal_2008_ES,Induced_Grassland,Mature_Forest,pasture,Mexico,Caobas_Ejido,-89.104167,18.444167,150,1200,PN_Panamanian,Pa_Panamanian,Neotropics,Continent,Moist,17,27,-0.462623522,Y,0.5,0.5,1,-0.693147181,ReptilesES,PN_PanamanianReptilesES,MoistReptilesES,ContinentReptilesES,Reptiles,15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005250614,0.004797978,0.006358744,0.007088677,0.006825045,0.007358726,13702084.11,136919344.1,177599309.4,193565902.5,105052170.5,114599646.6,4,2,10,36,142,232,0.707285388,0.874591469,0.910259982,0.892426561,0.848996026,0.8510597
R,47,Luja_etal,2008,MSF,NA,47R_Luja_etal_2008_MSF,Regrowth_Forest,Mature_Forest,pasture,Mexico,Caobas_Ejido,-89.104167,18.444167,150,1200,PN_Panamanian,Pa_Panamanian,Neotropics,Continent,Moist,16,27,-0.523248144,Y,0.4418605,0.5581395,1,-0.583146348,ReptilesMSF,PN_PanamanianReptilesMSF,MoistReptilesMSF,ContinentReptilesMSF,Reptiles,15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005250614,0.004797978,0.006358744,0.007088677,0.006825045,0.007358726,13702084.11,136919344.1,177599309.4,193565902.5,105052170.5,114599646.6,4,2,10,36,142,232,0.707285388,0.874591469,0.910259982,0.892426561,0.848996026,0.8510597
R,48,Ribeiro_etal,2008,YSF,17,48R_Ribeiro_etal_2008_YSF,Secondary_Forest,Primary_Forest,plantation,Brazil,Jari_River,-52.5,-0.975,100,2115,NT_Neotropical,Am_Amazonian,Neotropic,Continent,Moist,18,36,-0.693147181,Y,0.3703704,0.6296296,1,-0.462623569,ReptilesYSF,NT_NeotropicalReptilesYSF,MoistReptilesYSF,ContinentReptilesYSF,Reptiles,16,5,11,-0.78845736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000768058,0.007131034,0.006793237,0.007048565,0.007041056,0.007270889,72220042.79,25191547.47,92720373.8,136045368.5,95866971.86,69584406.54,1,10,18,52,155,367,0.916411127,0.802809281,0.85499702,0.906613172,0.846576052,0.818638791
R,49,Urbina_etal,2008,MSF,20,49R_Urbina_etal_2008_MSF,Area_de_vegetacion_secondaria_por_clareo,Area_de_vegetacion_natural_o_bosque_primario,pasture,Colombia,Isla_Gorgona,-78.2,2.9416665,20,6694,PN_Panamanian,Pa_Panamanian,Neotropic,Island,Moist,10.15,7.11,0.355971462,Y,0.2857143,0.7142857,1,-0.336472257,ReptilesMSF,PN_PanamanianReptilesMSF,MoistReptilesMSF,IslandReptilesMSF,Reptiles,17,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002639755,0.002738881,0.002738881,0.006093942,0.006889864,0.007078754,8750417.55,10457816.1,10457816.1,25484863.53,116576637.5,253163333.8,1,1,1,22,32,36,0.111083757,0.033512523,0.005362728,0.071882658,0.212549919,0.292135269
R,50,Pardini_etal,2009,YSF,12,50R_Pardini_etal_2009_YSF,Secondary_Forest,IL,pasture,Brazil,Una_Biological_Reserve_Bahia,-39.066667,-15.283333,0,2000,NT_Neotropical,Am_Amazonian,Neotropic,Continent,Moist,4.3,4.4,-0.022989518,N,NA,NA,NA,NA,ReptilesYSF,NT_NeotropicalReptilesYSF,MoistReptilesYSF,ContinentReptilesYSF,Reptiles,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005760311,0.006346969,0.00708044,0.007036654,0.006929635,0.006983807,7304198.186,9903997.54,11757870.82,12198423.64,11063315.47,11624464.27,5,15,66,200,375,538,0.46026044,0.475906998,0.397156403,0.312337164,0.236193684,0.200294557
R,51,Woinarski_etal,2009,ES,0,51R_Woinarski_etal_2009_ES,Cleared,Intact_Forest,pasture,Australia,Daly_River,130.111389,-13.715278,100,1200,AU_Australian,Au_Australian,Australasia,Continent,Savannahs,2.16,4.16,-0.655406853,Y,0.4545455,0.5454545,1,-0.606135887,ReptilesES,AU_AustralianReptilesES,SavannahsReptilesES,ContinentReptilesES,Reptiles,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008775604,0.008204264,0.008187257,0.008102335,0.00810706,NA,207761.9205,487604.5073,417262.4345,451632.1961,423094.1134,NA,2,49,239,374,494,0,0.001151062,0.012211767,0.012757916,0.009606276,0.006689493
R,51,Woinarski_etal,2009,MSF,35,51R_Woinarski_etal_2009_MSF,Regrowth,Intact_Forest,pasture,Australia,Daly_River,130.111389,-13.715278,100,1200,AU_Australian,Au_Australian,Australasia,Continent,Savannahs,4.08,4.16,-0.019418086,Y,0.2676056,0.7323944,1,-0.311436112,ReptilesMSF,AU_AustralianReptilesMSF,SavannahsReptilesMSF,ContinentReptilesMSF,Reptiles,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008775604,0.008204264,0.008187257,0.008102335,0.00810706,NA,207761.9205,487604.5073,417262.4345,451632.1961,423094.1134,NA,2,49,239,374,494,0,0.001151062,0.012211767,0.012757916,0.009606276,0.006689493
R,52,Herrera_&_Brokaw,2010,ES,0,52R_Herrera_&_Brokaw_2010_ES,Pasture,Advanced,pasture,Puerto Rico,Luquillo,-65.75,18.25,180,4000,PN_Panamanian,Pa_Panamanian,Neotropic,Island,Moist,9,9,0,Y,0.3333333,0.6666667,1,-0.405465058,ReptilesES,PN_PanamanianReptilesES,MoistReptilesES,IslandReptilesES,Reptiles,20,3,6,-0.693147181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005464766,0.006226978,0.007037453,0.007058022,0.007316737,0.007297708,14496116.34,12740116.62,4244714.943,6727874.836,6604124.257,7952237.393,3,13,89,159,245,311,0.560138441,0.52917225,0.19331435,0.137049671,0.092090491,0.079149866
R,52,Herrera_&_Brokaw,2010,YSF,3,52R_Herrera_&_Brokaw_2010_YSF,Young,Advanced,pasture,Puerto Rico,Luquillo,-65.75,18.25,180,4000,PN_Panamanian,Pa_Panamanian,Neotropic,Island,Moist,7,9,-0.251314428,Y,0.25,0.75,1,-0.287682072,ReptilesYSF,PN_PanamanianReptilesYSF,MoistReptilesYSF,IslandReptilesYSF,Reptiles,20,3,6,-0.693147181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005464766,0.006226978,0.007037453,0.007058022,0.007316737,0.007297708,14496116.34,12740116.62,4244714.943,6727874.836,6604124.257,7952237.393,3,13,89,159,245,311,0.560138441,0.52917225,0.19331435,0.137049671,0.092090491,0.079149866
R,52,Herrera_&_Brokaw,2010,MSF,15,52R_Herrera_&_Brokaw_2010_MSF,Intermediate,Advanced,pasture,Puerto Rico,Luquillo,-65.75,18.25,180,4000,PN_Panamanian,Pa_Panamanian,Neotropic,Island,Moist,10,9,0.105360516,Y,0.1578947,0.8421053,1,-0.171850213,ReptilesMSF,PN_PanamanianReptilesMSF,MoistReptilesMSF,IslandReptilesMSF,Reptiles,20,5,6,-0.182321557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005464766,0.006226978,0.007037453,0.007058022,0.007316737,0.007297708,14496116.34,12740116.62,4244714.943,6727874.836,6604124.257,7952237.393,3,13,89,159,245,311,0.560138441,0.52917225,0.19331435,0.137049671,0.092090491,0.079149866
R,53,Beirne_etal,2013,ES,10,53R_Beirne_etal_2013_ES,Pastureland,Forest,pasture,Ecuador,Yachana_Reserve_Napo,-77.228861,-0.845911,325,NA,NT_Neotropical,Am_Amazonian,Neotropic,Continent,Moist,21.5,29,-0.299242895,Y,0.4599356,0.5400644,0.8627451,-0.468430891,ReptilesES,NT_NeotropicalReptilesES,MoistReptilesES,ContinentReptilesES,Reptiles,21,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00086781,0.000432359,0.000235716,0.000128625,0.007780517,0.007745304,74572997.68,301497133.9,1898299460,7676317885,943297375.8,575113631.4,1,1,1,1,18,52,0.940193419,0.967631911,0.972509857,0.9838252,0.967426063,0.958768936
R,53,Beirne_etal,2013,YSF,10,53R_Beirne_etal_2013_YSF,Regeneration_Plantation,Forest,abandoned_agriculture,Ecuador,Yachana_Reserve_Napo,-77.228861,-0.845911,325,NA,NT_Neotropical,Am_Amazonian,Neotropic,Continent,Moist,17,29,-0.534082486,Y,0.541467575,0.458532425,0.8627451,-0.632088274,ReptilesYSF,NT_NeotropicalReptilesYSF,MoistReptilesYSF,ContinentReptilesYSF,Reptiles,21,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00086781,0.000432359,0.000235716,0.000128625,0.007780517,0.007745304,74572997.68,301497133.9,1898299460,7676317885,943297375.8,575113631.4,1,1,1,1,18,52,0.940193419,0.967631911,0.972509857,0.9838252,0.967426063,0.958768936
R,54,Jestrzemski_etal,2013,YSF,NA,54R_Jestrzemski_etal_2013_YSF,Secondary_Forest,Old_Growth_Forest,pasture,Vietnam,Chu_Mom_Ray_National_Park,107.6406945,14.4729165,715,1783,OR_Oriental,Or_Oriental,Indo Malay,Continent,Moist,9,21,-0.84729786,Y,0.6666667,0.3333333,1,-1.098612389,ReptilesYSF,OR_OrientalReptilesYSF,MoistReptilesYSF,ContinentReptilesYSF,Reptiles,22,1,9,-2.197224577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000631313,0.000340387,0.007890182,0.007747373,0.007766715,0.007797242,74966804,302145212.8,17163334.66,19317936.42,19607487.47,17424784.45,1,1,74,269,617,1221,0.96817567,0.96952194,0.651022628,0.665790084,0.688728212,0.681443142
R,55,Hernandez_etal,2015,YSF,6.666667,55R_Hernandez_etal_2015_YSF,1.2yr_PA.GI.PU_4.7yr_R0.R1.F1_9.14yr_GU.F4.SA,OGF.S1_LO.RU,abandoned_agriculture,Mexico,Biosphere_Reserve_of_Montes_Azules,-91.125,16.5166665,210,3000,PN_Panamanian,Pa_Panamanian,Neotropic,Continent,Moist,16.33333333,24,-0.384845821,Y,0.522553913,0.477446087,1,-0.739304033,ReptilesYSF,PN_PanamanianReptilesYSF,MoistReptilesYSF,ContinentReptilesYSF,Reptiles,23,3,7,-0.84729786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000506017,0.000255001,0.004495642,0.007472194,0.007163602,0.007392394,78759588.36,312577116.3,960087586.2,231157803.9,63942029.23,27152632.01,1,1,2,31,225,802,1,1,0.982785721,0.917809525,0.818838344,0.697326546
R,55,Hernandez_etal,2015,MSF,21,55R_Hernandez_etal_2015_MSF,17.23yr.H17a.HU.H17b,OGF.S1_LO.RU,abandoned_agriculture,Mexico,Biosphere_Reserve_of_Montes_Azules,-91.125,16.5166665,210,3000,PN_Panamanian,Pa_Panamanian,Neotropic,Continent,Moist,20,24,-0.182321557,Y,0.36363636,0.63636364,1,-0.451985118,ReptilesMSF,PN_PanamanianReptilesMSF,MoistReptilesMSF,ContinentReptilesMSF,Reptiles,23,5,7,-0.336472237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000506017,0.000255001,0.004495642,0.007472194,0.007163602,0.007392394,78759588.36,312577116.3,960087586.2,231157803.9,63942029.23,27152632.01,1,1,2,31,225,802,1,1,0.982785721,0.917809525,0.818838344,0.697326546
R,56,Suazo_etal,2015,ES,0,56R_Suazo_etal_2015_ES,Pasture,Old_Growth_Forest,pasture,Mexico,Chamela.Cuixmala.Biosphere.Reserve,-105.05,19.5,150,788,NA_Neartic,Me_Mexican,Neotropic,Continent,Dry,21,25,-0.174353387,Y,0.3023256,0.6976744,1,-0.360002761,ReptilesES,NA_NearticReptilesES,DryReptilesES,ContinentReptilesES,Reptiles,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006350305,0.006942783,0.007696614,0.007795035,0.007712839,0.007672612,17282608.37,37423235.64,7682354.788,10708196.69,11844256.39,10003593.86,3,4,75,191,348,669,0.667932032,0.477651251,0.294841122,0.261795147,0.234531583,0.21418891
R,56,Suazo_etal,2015,YSF,7,56R_Suazo_etal_2015_YSF,Early_Sstage.Young_forest_Sstabe,Old_Growth_Forest,abandoned_agriculture,Mexico,Chamela.Cuixmala.Biosphere.Reserve,-105.05,19.5,150,788,NA_Neartic,Me_Mexican,Neotropic,Continent,Dry,19,25,-0.274436846,Y,0.3963964,0.6036036,1,-0.504837588,ReptilesYSF,NA_NearticReptilesYSF,DryReptilesYSF,ContinentReptilesYSF,Reptiles,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006350305,0.006942783,0.007696614,0.007795035,0.007712839,0.007672612,17282608.37,37423235.64,7682354.788,10708196.69,11844256.39,10003593.86,3,4,75,191,348,669,0.667932032,0.477651251,0.294841122,0.261795147,0.234531583,0.21418891
